name	normal	fire	water	electric	grass	ice	fighting	poison	ground	flying	psychic	bug	rock	ghost	dark	steel	fairy	dragon
gen5_596_galvantula	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen5_597_ferroseed	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
gen5_598_ferrothorn	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
gen5_599_klink	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen5_600_klang	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen5_601_klinklang	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen5_602_tynamo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen5_603_eelektrik	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen5_604_eelektross	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen5_605_elgyem	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen5_606_beheeyem	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen5_607_litwick	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen5_608_lampent	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen5_609_chandelure	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen5_610_axew	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen5_611_fraxure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen5_612_haxorus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen5_613_cubchoo	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen5_614_beartic	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen5_615_cryogonal	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen5_616_shelmet	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen5_617_accelgor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen5_618_stunfisk	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gen5_619_mienfoo	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen5_620_mienshao	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen5_621_druddigon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen5_622_golett	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gen5_623_golurk	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gen5_624_pawniard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
gen5_625_bisharp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
gen5_626_bouffalant	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen5_627_rufflet	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen5_628_braviary	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen5_629_vullaby	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
gen5_630_mandibuzz	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
gen5_631_heatmor	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen5_632_durant	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
gen5_633_deino	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
gen5_634_zweilous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
gen5_635_hydreigon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
gen5_636_larvesta	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen5_637_volcarona	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen5_638_cobalion	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
gen5_639_terrakion	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
gen5_640_virizion	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
gen5_641_tornadus-incarnate	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen5_642_thundurus-incarnate	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen5_643_reshiram	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen5_644_zekrom	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen5_645_landorus-incarnate	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
gen5_646_kyurem	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
gen5_647_keldeo-ordinary	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen5_648_meloetta-aria	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen5_649_genesect	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
gen6_650_chespin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_651_quilladin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_652_chesnaught	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
gen6_653_fennekin	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_654_braixen	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_655_delphox	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen6_656_froakie	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_657_frogadier	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_658_greninja	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen6_659_bunnelby	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_660_diggersby	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gen6_661_fletchling	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen6_662_fletchinder	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen6_663_talonflame	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen6_664_scatterbug	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen6_665_spewpa	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen6_666_vivillon	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
gen6_667_litleo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_668_pyroar	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_669_flabebe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_670_floette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_671_florges	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_672_skiddo	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_673_gogoat	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_674_pancham	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen6_675_pangoro	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
gen6_676_furfrou	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_677_espurr	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen6_678_meowstic-male	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen6_679_honedge	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
gen6_680_doublade	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
gen6_681_aegislash-shield	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
gen6_682_spritzee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_683_aromatisse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_684_swirlix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_685_slurpuff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_686_inkay	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
gen6_687_malamar	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
gen6_688_binacle	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen6_689_barbaracle	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen6_690_skrelp	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen6_691_dragalge	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
gen6_692_clauncher	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_693_clawitzer	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_694_helioptile	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_695_heliolisk	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen6_696_tyrunt	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
gen6_697_tyrantrum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
gen6_698_amaura	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
gen6_699_aurorus	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
gen6_700_sylveon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_701_hawlucha	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
gen6_702_dedenne	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_703_carbink	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
gen6_704_goomy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen6_705_sliggoo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen6_706_goodra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen6_707_klefki	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
gen6_708_phantump	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen6_709_trevenant	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen6_710_pumpkaboo-average	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen6_711_gourgeist-average	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen6_712_bergmite	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen6_713_avalugg	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen6_714_noibat	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
gen6_715_noivern	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
gen6_716_xerneas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen6_717_yveltal	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
gen6_718_zygarde-50	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
gen6_719_diancie	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
gen6_720_hoopa	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
gen6_721_volcanion	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_722_rowlet	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
gen7_723_dartrix	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
gen7_724_decidueye	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen7_725_litten	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_726_torracat	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_727_incineroar	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen7_728_popplio	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_729_brionne	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_730_primarina	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen7_731_pikipek	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen7_732_trumbeak	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen7_733_toucannon	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen7_734_yungoos	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_735_gumshoos	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_736_grubbin	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen7_737_charjabug	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen7_738_vikavolt	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen7_739_crabrawler	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen7_740_crabominable	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
gen7_741_oricorio-baile	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen7_742_cutiefly	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
gen7_743_ribombee	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
gen7_744_rockruff	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen7_745_lycanroc-midday	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen7_746_wishiwashi-solo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_747_mareanie	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen7_748_toxapex	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen7_749_mudbray	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gen7_750_mudsdale	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gen7_751_dewpider	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen7_752_araquanid	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen7_753_fomantis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_754_lurantis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_755_morelull	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
gen7_756_shiinotic	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
gen7_757_salandit	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen7_758_salazzle	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen7_759_stufful	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen7_760_bewear	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen7_761_bounsweet	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_762_steenee	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_763_tsareena	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_764_comfey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen7_765_oranguru	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen7_766_passimian	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen7_767_wimpod	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen7_768_golisopod	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen7_769_sandygast	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gen7_770_palossand	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gen7_771_pyukumuku	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_772_type-null	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_773_silvally	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_774_minior-red-meteor	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
gen7_775_komala	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_776_turtonator	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen7_777_togedemaru	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen7_778_mimikyu-disguised	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
gen7_779_bruxish	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen7_780_drampa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen7_781_dhelmise	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen7_782_jangmo-o	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen7_783_hakamo-o	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gen7_784_kommo-o	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gen7_785_tapu-koko	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen7_786_tapu-lele	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
gen7_787_tapu-bulu	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
gen7_788_tapu-fini	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen7_789_cosmog	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen7_790_cosmoem	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen7_791_solgaleo	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
gen7_792_lunala	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
gen7_793_nihilego	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
gen7_794_buzzwole	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
gen7_795_pheromosa	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
gen7_796_xurkitree	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_797_celesteela	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
gen7_798_kartana	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
gen7_799_guzzlord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
gen7_800_necrozma	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen7_801_magearna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
gen7_802_marshadow	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
gen7_803_poipole	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen7_804_naganadel	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
gen7_805_stakataka	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
gen7_806_blacephalon	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen7_807_zeraora	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen7_808_meltan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen7_809_melmetal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen8_810_grookey	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_811_thwackey	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_812_rillaboom	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_813_scorbunny	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_814_raboot	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_815_cinderace	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_816_sobble	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_817_drizzile	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_818_inteleon	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_819_skwovet	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_820_greedent	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_821_rookidee	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen8_822_corvisquire	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen8_823_corviknight	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
gen8_824_blipbug	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen8_825_dottler	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
gen8_826_orbeetle	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
gen8_827_nickit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen8_828_thievul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen8_829_gossifleur	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_830_eldegoss	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_831_wooloo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_832_dubwool	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_833_chewtle	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_834_drednaw	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen8_835_yamper	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_836_boltund	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_837_rolycoly	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen8_838_carkol	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen8_839_coalossal	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen8_840_applin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gen8_841_flapple	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gen8_842_appletun	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gen8_843_silicobra	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gen8_844_sandaconda	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gen8_845_cramorant	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen8_846_arrokuda	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_847_barraskewda	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_848_toxel	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen8_849_toxtricity-amped	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen8_850_sizzlipede	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen8_851_centiskorch	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen8_852_clobbopus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen8_853_grapploct	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen8_854_sinistea	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen8_855_polteageist	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen8_856_hatenna	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen8_857_hattrem	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen8_858_hatterene	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
gen8_859_impidimp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
gen8_860_morgrem	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
gen8_861_grimmsnarl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
gen8_862_obstagoon	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen8_863_perrserker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen8_864_cursola	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen8_865_sirfetchd	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen8_866_mr-rime	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
gen8_867_runerigus	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gen8_868_milcery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen8_869_alcremie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen8_870_falinks	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen8_871_pincurchin	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_872_snom	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
gen8_873_frosmoth	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
gen8_874_stonjourner	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen8_875_eiscue-ice	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen8_876_indeedee-male	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen8_877_morpeko-full-belly	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen8_878_cufant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen8_879_copperajah	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen8_880_dracozolt	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen8_881_arctozolt	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen8_882_dracovish	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen8_883_arctovish	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen8_884_duraludon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
gen8_885_dreepy	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
gen8_886_drakloak	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
gen8_887_dragapult	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
gen8_888_zacian	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen8_889_zamazenta	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen8_890_eternatus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
